year,month,day,latitude,longitude,dhw,sst
1985,4,1,-18.175,147.425,2.0110497237569063,27.55
1985,4,2,-18.175,147.425,1.988950276243094,27.49
1985,4,3,-18.175,147.425,1.9668508287292819,27.47
1985,4,4,-18.175,147.425,1.9447513812154695,27.86
1985,4,5,-18.175,147.425,1.9226519337016574,27.81
1985,4,6,-18.175,147.425,1.9005524861878453,27.8
1985,4,7,-18.175,147.425,1.8784530386740332,27.93
1985,4,8,-18.175,147.425,1.856353591160221,27.95
1985,4,9,-18.175,147.425,1.8342541436464088,27.86
1985,4,10,-18.175,147.425,1.8121546961325967,27.67
1985,4,11,-18.175,147.425,1.7900552486187846,28.57
1985,4,12,-18.175,147.425,1.7679558011049723,27.12
1985,4,13,-18.175,147.425,1.7458563535911602,26.96
1985,4,14,-18.175,147.425,1.723756906077348,26.82
1985,4,15,-18.175,147.425,1.701657458563536,27.55
1985,4,16,-18.175,147.425,1.6795580110497237,28.15
1985,4,17,-18.175,147.425,1.6574585635359116,28.79
1985,4,18,-18.175,147.425,1.6353591160220995,29.22
1985,4,19,-18.175,147.425,1.6132596685082874,29.07
1985,4,20,-18.175,147.425,1.591160220994475,28.59
1985,4,21,-18.175,147.425,1.569060773480663,28.24
1985,4,22,-18.175,147.425,1.5469613259668509,28.0
1985,4,23,-18.175,147.425,1.5248618784530388,27.66
1985,4,24,-18.175,147.425,1.5027624309392265,27.55
1985,4,25,-18.175,147.425,1.4806629834254144,27.32
1985,4,26,-18.175,147.425,1.4585635359116023,27.07
1985,4,27,-18.175,147.425,1.4364640883977902,26.96
1985,4,28,-18.175,147.425,1.4143646408839778,26.95
1985,4,29,-18.175,147.425,1.3922651933701657,26.97
1985,4,30,-18.175,147.425,1.3701657458563536,26.98
1985,5,1,-18.175,147.425,1.3480662983425415,27.01
1985,5,2,-18.175,147.425,1.3259668508287292,27.0
1985,5,3,-18.175,147.425,1.3038674033149171,27.18
1985,5,4,-18.175,147.425,1.281767955801105,27.34
1985,5,5,-18.175,147.425,1.2596685082872927,27.51
1985,5,6,-18.175,147.425,1.2375690607734806,27.17
1985,5,7,-18.175,147.425,1.2154696132596685,26.74
1985,5,8,-18.175,147.425,1.1933701657458564,26.54
1985,5,9,-18.175,147.425,1.171270718232044,26.19
1985,5,10,-18.175,147.425,1.149171270718232,25.97
1985,5,11,-18.175,147.425,1.12707182320442,26.49
1985,5,12,-18.175,147.425,1.1049723756906078,26.22
1985,5,13,-18.175,147.425,1.0828729281767955,25.85
1985,5,14,-18.175,147.425,1.0607734806629834,25.53
1985,5,15,-18.175,147.425,1.0386740331491713,25.45
1985,5,16,-18.175,147.425,1.0165745856353592,25.51
1985,5,17,-18.175,147.425,0.994475138121547,25.64
1985,5,18,-18.175,147.425,0.9723756906077348,25.66
1985,5,19,-18.175,147.425,0.9502762430939227,25.58
1985,5,20,-18.175,147.425,0.9281767955801105,25.48
1985,5,21,-18.175,147.425,0.9060773480662984,25.37
1985,5,22,-18.175,147.425,0.8839779005524862,25.18
1985,5,23,-18.175,147.425,0.861878453038674,25.31
1985,5,24,-18.175,147.425,0.8397790055248618,25.26
1985,5,25,-18.175,147.425,0.8176795580110497,25.2
1985,5,26,-18.175,147.425,0.7955801104972375,25.09
1985,5,27,-18.175,147.425,0.7734806629834254,24.98
1985,5,28,-18.175,147.425,0.7513812154696132,25.01
1985,5,29,-18.175,147.425,0.7292817679558011,24.69
1985,5,30,-18.175,147.425,0.7071823204419889,24.22
1985,5,31,-18.175,147.425,0.6850828729281768,24.29
1985,6,1,-18.175,147.425,0.6629834254143646,24.84
1985,6,2,-18.175,147.425,0.6408839779005525,25.42
1985,6,3,-18.175,147.425,0.6187845303867403,25.5
1985,6,4,-18.175,147.425,0.5966850828729282,25.58
1985,6,5,-18.175,147.425,0.574585635359116,25.52
1985,6,6,-18.175,147.425,0.5524861878453039,24.96
1985,6,7,-18.175,147.425,0.5303867403314917,24.92
1985,6,8,-18.175,147.425,0.5082872928176796,25.52
1985,6,9,-18.175,147.425,0.4861878453038674,25.68
1985,6,10,-18.175,147.425,0.46408839779005523,25.17
1985,6,11,-18.175,147.425,0.4419889502762431,24.63
1985,6,12,-18.175,147.425,0.4198895027624309,24.14
1985,6,13,-18.175,147.425,0.39779005524861877,24.02
1985,6,14,-18.175,147.425,0.3756906077348066,24.07
1985,6,15,-18.175,147.425,0.35359116022099446,23.88
1985,6,16,-18.175,147.425,0.3314917127071823,23.53
1985,6,17,-18.175,147.425,0.30939226519337015,23.69
1985,6,18,-18.175,147.425,0.287292817679558,23.77
1985,6,19,-18.175,147.425,0.26519337016574585,24.06
1985,6,20,-18.175,147.425,0.2430939226519337,23.59
1985,6,21,-18.175,147.425,0.22099447513812154,23.61
1985,6,22,-18.175,147.425,0.19889502762430938,23.51
1985,6,23,-18.175,147.425,0.17679558011049723,23.71
1985,6,24,-18.175,147.425,0.15469613259668508,24.06
1985,6,25,-18.175,147.425,0.13259668508287292,23.96
1985,6,26,-18.175,147.425,0.11049723756906077,22.51
1985,6,27,-18.175,147.425,0.08839779005524862,22.46
1985,6,28,-18.175,147.425,0.06629834254143646,22.92
1985,6,29,-18.175,147.425,0.04419889502762431,23.56
1985,6,30,-18.175,147.425,0.022099447513812154,24.12
1985,7,1,-18.175,147.425,0.0,24.05
1985,7,2,-18.175,147.425,0.0,24.14
1985,7,3,-18.175,147.425,0.0,24.05
1985,7,4,-18.175,147.425,0.022099447513812154,23.94
1985,7,5,-18.175,147.425,0.04419889502762431,23.55
1985,7,6,-18.175,147.425,0.06629834254143646,23.68
1985,7,7,-18.175,147.425,0.08839779005524862,23.72
1985,7,8,-18.175,147.425,0.11049723756906077,23.81
1985,7,9,-18.175,147.425,0.13259668508287292,24.89
1985,7,10,-18.175,147.425,0.15469613259668508,24.14
1985,7,11,-18.175,147.425,0.17679558011049723,23.98
1985,7,12,-18.175,147.425,0.19889502762430938,24.02
1985,7,13,-18.175,147.425,0.22099447513812154,23.98
1985,7,14,-18.175,147.425,0.2430939226519337,23.78
1985,7,15,-18.175,147.425,0.26519337016574585,23.77
1985,7,16,-18.175,147.425,0.287292817679558,23.6
1985,7,17,-18.175,147.425,0.30939226519337015,23.68
1985,7,18,-18.175,147.425,0.3314917127071823,23.43
1985,7,19,-18.175,147.425,0.35359116022099446,23.52
1985,7,20,-18.175,147.425,0.3756906077348066,23.25
1985,7,21,-18.175,147.425,0.39779005524861877,23.48
1985,7,22,-18.175,147.425,0.4198895027624309,23.52
